To Die For 	1995	comedy,drama
Home for the Holidays 	1995	drama,romance
Juror, The 	1996	drama,thriller
In the Bleak Midwinter 	1996	comedy
Canadian Bacon 	1994	comedy,war
First Knight 	1995	action,adventure,drama,romance
Mallrats 	1995	comedy
Nine Months 	1995	comedy
Boys on the Side 	1995	comedy,drama
Circle of Friends 	1995	drama,romance
Exit to Eden 	1994	comedy
Fluke 	1995	children,drama
Immortal Beloved 	1994	drama,romance
Junior 	1994	comedy,sci_fi
Nell 	1994	drama
Queen Margot 	1996	drama,romance
Corrina, Corrina 	1994	comedy,drama,romance
Dave 	1993	comedy,romance
Go Fish 	1994	drama,romance
Made in America 	1993	comedy
Philadelphia 	1993	drama
Shadowlands 	1993	drama,romance
Sirens 	1994	comedy,drama
Threesome 	1994	comedy,romance
Pretty Woman 	1990	comedy,romance
Jane Eyre 	1996	drama,romance
Last Supper, The 	1996	drama,thriller
Ransom 	1996	drama,thriller
Crow: City of Angels, The 	1996	action,thriller
Michael Collins 	1996	drama,war
Ruling Class, The 	1972	comedy
Real Genius 	1985	comedy
Benny & Joon 	1993	comedy,romance
Saint, The 	1997	action,romance,thriller
MatchMaker, The 	1997	comedy,romance
Amistad 	1997	drama
Tomorrow Never Dies 	1997	action,romance,thriller
Replacement Killers, The 	1998	action,thriller
Burnt By the Sun 	1994	drama
Red Corner 	1997	crime,thriller
Jumanji 	1995	action,adventure,children,fantasy,sci_fi
Father of the Bride Part II 	1995	comedy
Across the Sea of Time 	1995	documentary
Lawnmower Man 2: Beyond Cyberspace 	1996	sci_fi,thriller
Fair Game 	1995	action
Screamers 	1995	sci_fi
Nick of Time 	1995	action,thriller
Beautiful Girls 	1996	drama
Happy Gilmore 	1996	comedy
If Lucy Fell 	1996	comedy,romance
Boomerang 	1992	comedy,romance
Man of the Year 	1996	documentary
Addiction, The 	1995	horror
Casper 	1995	adventure,children
Congo 	1995	action,adventure,mystery,sci_fi
Devil in a Blue Dress 	1995	crime,film_noir,mystery,thriller
Johnny Mnemonic 	1995	action,sci_fi,thriller
Kids 	1995	drama
Mute Witness 	1994	thriller
Prophecy, The 	1995	horror
Something to Talk About 	1995	comedy,drama,romance
Three Wishes 	1995	drama
Castle Freak 	1995	horror
Don Juan DeMarco 	1995	comedy,drama,romance
Drop Zone 	1994	action
Dumb & Dumber 	1994	comedy
French Kiss 	1995	comedy,romance
Little Odessa 	1994	drama
Milk Money 	1994	comedy,romance
Beyond Bedlam 	1993	drama,horror
Only You 	1994	comedy,romance
Perez Family, The 	1995	comedy,romance
Roommates 	1995	comedy,drama
Relative Fear 	1994	horror,thriller
Swimming with Sharks 	1995	comedy,drama
Tommy Boy 	1995	comedy
Baby-Sitters Club, The 	1995	children
Bullets Over Broadway 	1994	comedy
Crooklyn 	1994	comedy
It Could Happen to You 	1994	drama,romance
Richie Rich 	1994	children,comedy
Speechless 	1994	comedy,romance
Timecop 	1994	action,sci_fi
Bad Company 	1995	action
Boys Life 	1995	drama
In the Mouth of Madness 	1995	horror,thriller
Air Up There, The 	1994	comedy
Hard Target 	1993	action,adventure,crime,thriller
Heaven & Earth 	1993	action,drama,war
Jimmy Hollywood 	1994	comedy
Manhattan Murder Mystery 	1993	comedy,mystery
Menace II Society 	1993	action,crime,drama
Poetic Justice 	1993	drama
Program, The 	1993	action,drama
Rising Sun 	1993	action,drama,mystery
Shadow, The 	1994	action
Thirty-Two Short Films About Glenn Gould 	1993	documentary
Andre 	1994	adventure,children
Celluloid Closet, The 	1996	documentary
Great Day in Harlem, A 	1994	documentary
One Fine Day 	1996	drama,romance
Candyman: Farewell to the Flesh 	1995	horror
Frisk 	1996	drama
Girl 6 	1996	comedy
Eddie 	1996	comedy
Space Jam 	1996	adventure,animation,children,comedy,fantasy
Mrs. Winterbourne 	1996	comedy,romance
Faces 	1968	drama
Mulholland Falls 	1996	crime,film_noir,thriller
Great White Hype, The 	1996	comedy
Arrival, The 	1996	action,sci_fi,thriller
Phantom, The 	1996	adventure
Daylight 	1996	action,adventure,thriller
Alaska 	1996	adventure,children
Fled 	1996	action,adventure
Power 98 	1996	action,mystery,thriller
Escape from L.A. 	1996	action,adventure,sci_fi,thriller
Bogus 	1996	children,drama,fantasy
Bulletproof 	1996	action
Halloween: The Curse of Michael Myers 	1995	horror,thriller
Gay Divorcee, The 	1934	comedy,musical,romance
Ninotchka 	1939	comedy,romance
Meet John Doe 	1941	drama
In the Line of Duty 2 	1996	action
Loch Ness 	1995	horror,thriller
Last Man Standing 	1996	action,drama,western
Glimmer Man, The 	1996	action,thriller
Pollyanna 	1960	children,comedy,drama
Shaggy Dog, The 	1959	children,comedy
Freeway 	1996	crime
That Thing You Do! 	1996	comedy
To Gillian on Her 37th Birthday 	1996	drama,romance
Looking for Richard 	1996	documentary,drama
Murder, My Sweet 	1944	film_noir,thriller
Days of Thunder 	1990	action,romance
Perfect Candidate, A 	1996	documentary
Two or Three Things I Know About Her 	1966	drama
Bloody Child, The 	1996	drama,thriller
Braindead 	1992	comedy,horror
Bad Taste 	1987	comedy,horror
Diva 	1981	action,drama,mystery,romance,thriller
Night on Earth 	1991	comedy,drama
Paris Was a Woman 	1996	documentary
Amityville: Dollhouse 	1996	horror
April Fool's Day 	1986	comedy,horror
Believers, The 	1987	horror,thriller
Nosferatu a Venezia 	1986	horror
Jingle All the Way 	1996	adventure,children,comedy
Garden of Finzi-Contini, The 	1996	drama
My Fellow Americans 	1996	comedy
Ice Storm, The 	1997	drama
Michael 	1996	comedy,romance
Whole Wide World, The 	1996	drama
Hearts and Minds 	1997	drama
Fools Rush In 	1997	comedy,romance
Touch 	1997	romance
Vegas Vacation 	1997	comedy
Love Jones 	1997	romance
Picture Perfect 	1997	comedy,romance
Career Girls 	1997	drama
She's So Lovely 	1997	drama,romance
Money Talks 	1997	action,comedy
Excess Baggage 	1997	adventure,romance
That Darn Cat! 	1997	children,comedy,mystery
Peacemaker, The 	1997	action,thriller,war
Soul Food 	1997	drama
Money Talks 	1997	action,comedy
Washington Square 	1997	drama
Telling Lies in America 	1997	drama
Year of the Horse 	1997	documentary
Phantoms 	1998	horror
Life Less Ordinary, A 	1997	romance,thriller
Eve's Bayou 	1997	drama
One Night Stand 	1997	drama
Tango Lesson, The 	1997	romance
Mortal Kombat: Annihilation 	1997	action,adventure
Bent 	1997	drama,war
Flubber 	1997	children,comedy,fantasy
For Richer or Poorer 	1997	comedy
Home Alone 3 	1997	children,comedy
Scream 2 	1997	horror,thriller
Sweet Hereafter, The 	1997	drama
Time Tracers 	1995	action,adventure,sci_fi
Postman, The 	1997	drama
Winter Guest, The 	1997	drama
Kundun 	1997	drama
Mr. Magoo 	1997	comedy
Big Lebowski, The 	1997	comedy,crime,mystery,thriller
Afterglow 	1997	drama,romance
Ma vie en rose 	1997	comedy,drama
Great Expectations 	1998	drama,romance
Oscar & Lucinda 	1997	drama,romance
Vermin 	1997	comedy
Half Baked 	1998	comedy
Dangerous Beauty 	1998	drama
Nil By Mouth 	1998	drama
Twilight 	1998	crime,drama
U.S. Marshalls 	1998	action,thriller
Love and Death on Long Island 	1998	comedy
Wild Things 	1998	crime,drama,mystery,thriller
Primary Colors 	1998	drama
Lost in Space 	1998	action,sci_fi,thriller
Mercury Rising 	1998	action,drama,thriller
City of Angels 	1998	romance
City of Lost Children, The 	1995	adventure,sci_fi
Two Bits 	1995	drama
Farewell My Concubine 	1993	drama,romance
Dead Man 	1996	western
Raise the Red Lantern 	1991	drama
White Squall 	1996	adventure,drama
Unforgettable 	1996	sci_fi,thriller
Down Periscope 	1996	comedy
Flower of My Secret, The 	1996	drama
Craft, The 	1996	drama,horror
Harriet the Spy 	1996	children,comedy
Chain Reaction 	1996	action,adventure,thriller
Island of Dr. Moreau, The 	1996	sci_fi,thriller
First Kid 	1996	children,comedy
Funeral, The 	1996	drama
Preacher's Wife, The 	1996	drama
Paradise Road 	1997	drama,war
Brassed Off 	1997	comedy,drama,romance
Thousand Acres, A 	1997	drama
Smile Like Yours, A 	1997	comedy,romance
Murder in the First 	1995	drama,thriller
Airheads 	1994	comedy
With Honors 	1994	comedy,drama
What's Love Got to Do with It 	1993	drama
Killing Zoe 	1994	thriller
Renaissance Man 	1994	comedy,drama,war
Charade 	1963	comedy,mystery,romance,thriller
Fox and the Hound, The 	1981	animation,children
Big Blue, The 	1988	adventure,romance
Booty Call 	1997	comedy,romance
How to Make an American Quilt 	1995	drama,romance
Georgia 	1995	drama
Indian in the Cupboard, The 	1995	adventure,children,fantasy
Blue in the Face 	1995	comedy
Unstrung Heroes 	1995	comedy,drama
Unzipped 	1995	documentary
Before Sunrise 	1995	drama,romance
Nobody's Fool 	1994	drama
Pushing Hands 	1992	comedy
To Live 	1994	drama
Dazed and Confused 	1993	comedy
Naked 	1993	drama
Orlando 	1993	drama
Ruby in Paradise 	1993	drama
Some Folks Call It a Sling Blade 	1993	drama,thriller
Month by the Lake, A 	1995	comedy,drama
Funny Face 	1957	comedy,musical
Affair to Remember, An 	1957	romance
Little Lord Fauntleroy 	1936	drama
Inspector General, The 	1949	musical
Winnie the Pooh and the Blustery Day 	1968	animation,children
Hear My Song 	1991	comedy
Mediterraneo 	1991	comedy,war
Passion Fish 	1992	drama
Grateful Dead 	1996	documentary
Eye for an Eye 	1996	drama,thriller
Fear 	1996	thriller
Solo 	1996	action,sci_fi,thriller
Substitute, The 	1996	action
Heaven's Prisoners 	1996	mystery,thriller
Trigger Effect, The 	1996	drama,thriller
Mother Night 	1996	drama
Dangerous Ground 	1996	drama
Maximum Risk 	1996	action,adventure,thriller
Rich Man's Wife, The 	1996	thriller
Shadow Conspiracy 	1997	thriller
Blood & Wine 	1996	drama
Turbulence 	1997	thriller
Underworld 	1997	thriller
Beautician and the Beast, The 	1997	comedy,romance
Cats Don't Dance 	1997	animation,children,musical
Anna Karenina 	1997	drama,romance
Keys to Tulsa 	1997	crime
Head Above Water 	1997	comedy,thriller
Hercules 	1997	adventure,animation,children,comedy,musical
Last Time I Committed Suicide, The 	1997	drama
Kiss Me, Guido 	1997	comedy
Big Green, The 	1995	children,comedy
Stuart Saves His Family 	1995	comedy
Cabin Boy 	1994	comedy
Clean Slate 	1994	comedy
Lightning Jack 	1994	comedy,western
Stupids, The 	1996	comedy
Pest, The 	1997	comedy
That Darn Cat! 	1997	children,comedy,mystery
Geronimo: An American Legend 	1993	drama,western
Double vie de V?ronique, La 	1991	drama
Until the End of the World 	1991	drama,sci_fi
Waiting for Guffman 	1997	comedy
I Shot Andy Warhol 	1996	drama
Stealing Beauty 	1996	drama
Basquiat 	1996	drama
2 Days in the Valley 	1996	crime
Private Parts 	1997	comedy,drama
Anaconda 	1997	action,adventure,thriller
Romy and Michele's High School Reunion 	1997	comedy
Shiloh 	1997	children,drama
Con Air 	1997	action,adventure,thriller
Trees Lounge 	1996	drama
Tie Me Up! Tie Me Down! 	1990	drama
Die xue shuang xiong 	1989	action,thriller
Gaslight 	1944	mystery,thriller
8 1/2 	1963	drama
Fast, Cheap & Out of Control 	1997	documentary
Fathers' Day 	1997	comedy
Mrs. Dalloway 	1997	romance
Fire Down Below 	1997	action,drama,thriller
Lay of the Land, The 	1997	comedy,drama
Shooter, The 	1995	action
Grumpier Old Men 	1995	comedy,romance
Jury Duty 	1995	comedy
Beverly Hillbillies, The 	1993	comedy
Lassie 	1994	adventure,children
Little Big League 	1994	children,comedy
Homeward Bound II: Lost in San Francisco 	1996	adventure,children
Quest, The 	1996	action,adventure
Cool Runnings 	1993	comedy
Drop Dead Fred 	1991	comedy,fantasy
Grease 2 	1982	comedy,musical,romance
Switchback 	1997	thriller
Hamlet 	1997	drama
Two if by Sea 	1996	comedy,romance
Forget Paris 	1995	comedy,romance
Just Cause 	1995	mystery,thriller
Rent-a-Kid 	1995	comedy
Paper, The 	1994	comedy,drama
Fearless 	1993	drama
Malice 	1993	thriller
Multiplicity 	1996	comedy
She's the One 	1996	comedy,romance
House Arrest 	1996	comedy
Ghost and Mrs. Muir, The 	1947	drama,romance
Associate, The 	1996	comedy
Dracula: Dead and Loving It 	1995	comedy,horror
Now and Then 	1995	drama
Mr. Wrong 	1996	comedy
Simple Twist of Fate, A 	1994	drama
Cronos 	1992	horror
Pallbearer, The 	1996	comedy
War, The 	1994	adventure,drama
Don't Be a Menace to South Central While Drinking Your Juice in the Hood 	1996	comedy
Adventures of Pinocchio, The 	1996	adventure,children
Evening Star, The 	1996	comedy,drama
Four Days in September 	1998	drama
Little Princess, A 	1995	children,drama
Crossfire 	1947	crime,film_noir
Koyaanisqatsi 	1983	documentary,war
Balto 	1995	animation,children
Bottle Rocket 	1996	comedy
Star Maker, The 	1996	drama
Amateur 	1994	crime,drama,thriller
Living in Oblivion 	1995	comedy
Party Girl 	1995	comedy
Pyromaniac's Love Story, A 	1995	comedy,romance
Shallow Grave 	1994	thriller
Reality Bites 	1994	comedy,drama
Man of No Importance, A 	1994	drama
Pagemaster, The 	1994	action,adventure,animation,children,fantasy
Love and a .45 	1994	thriller
Oliver & Company 	1988	animation,children
Joe's Apartment 	1996	comedy,musical
Celestial Clockwork 	1996	comedy
Curdled 	1996	crime
Female Perversions 	1997	drama
Albino Alligator 	1997	crime,thriller
Anne Frank Remembered 	1996	documentary
Carried Away 	1996	drama,romance
It's My Party 	1996	drama
Bloodsport 2 	1996	action
Double Team 	1997	action
Speed 2: Cruise Control 	1997	action,romance,thriller
Sliver 	1993	thriller
Pete's Dragon 	1977	adventure,animation,children,musical
Dear God 	1996	comedy
Live Nude Girls 	1996	comedy
Thin Line Between Love and Hate, A 	1996	comedy
High School High 	1996	comedy
Commandments 	1997	romance
Hate 	1996	drama
Flirting With Disaster 	1996	comedy
Red Firecracker, Green Firecracker 	1994	drama
What Happened Was... 	1994	comedy,drama,romance
Six Degrees of Separation 	1993	drama,mystery
Two Much 	1996	comedy,romance
Trust 	1990	comedy,drama
C'est arriv? pr?s de chez vous 	1992	comedy,crime,drama
Firestorm 	1998	action,adventure,thriller
Newton Boys, The 	1998	crime,drama
Beyond Rangoon 	1995	drama
Feast of July 	1995	drama
Death and the Maiden 	1994	drama,thriller
Tank Girl 	1995	action,comedy,musical,sci_fi
Double Happiness 	1996	drama
Cobb 	1994	drama
Mrs. Parker and the Vicious Circle 	1994	drama
Faithful 	1996	comedy
Twelfth Night 	1996	comedy,drama,romance
Mark of Zorro, The 	1940	adventure
Surviving Picasso 	1996	drama
Up in Smoke 	1978	comedy
Some Kind of Wonderful 	1987	drama,romance
I'm Not Rappaport 	1996	comedy
Umbrellas of Cherbourg, The 	1996	drama,musical
They Made Me a Criminal 	1939	crime,drama
Last Time I Saw Paris, The 	1954	drama
Farewell to Arms, A 	1932	romance,war
Innocents, The 	1961	thriller
Old Man and the Sea, The 	1958	adventure,drama
Truman Show, The 	1998	drama
Heidi Fleiss: Hollywood Madam 	1996	documentary
Chungking Express 	1996	drama,mystery,romance
Jupiter's Wife 	1996	documentary
Safe 	1995	thriller
Feeling Minnesota 	1996	drama,romance
Escape to Witch Mountain 	1975	adventure,children,fantasy
Get on the Bus 	1996	drama
Doors, The 	1991	drama,musical
Ghosts of Mississippi 	1996	drama
Beautiful Thing 	1996	drama,romance
Best Men 	1997	action,comedy,crime,drama
Hackers 	1995	action,crime,thriller
Road to Wellville, The 	1994	comedy
War Room, The 	1993	documentary
When We Were Kings 	1997	documentary
Hard Eight 	1997	crime,thriller
Quiet Room, The 	1997	drama
Blue Chips 	1994	drama
Calendar Girl 	1993	drama
My Family 	1995	drama
Tom & Viv 	1994	drama
Walkabout 	1971	drama
Last Dance 	1996	drama
Original Gangstas 	1996	crime
In Love and War 	1997	romance,war
Backbeat 	1993	drama,musical
Alphaville 	1965	sci_fi
Rendezvous in Paris 	1996	comedy,romance
Cyclo 	1996	crime,drama
Relic, The 	1997	horror
Fille seule, La 	1996	drama
Stalker 	1979	mystery,sci_fi
Love! Valour! Compassion! 	1997	drama,romance
Palookaville 	1996	action,drama
Phat Beach 	1996	comedy
Portrait of a Lady, The 	1996	drama
Zeus and Roxanne 	1997	children
Big Bully 	1996	comedy,drama
Love & Human Remains 	1993	comedy
Sum of Us, The 	1994	comedy
Little Buddha 	1993	drama
Fresh 	1994	drama
Spanking the Monkey 	1994	comedy,drama
Wild Reeds 	1994	drama
Women, The 	1939	comedy
Bliss 	1997	drama,romance
Caught 	1996	drama,thriller
Hugo Pool 	1997	romance
Welcome To Sarajevo 	1997	drama,war
Dunston Checks In 	1996	comedy
Major Payne 	1994	comedy
Man of the House 	1995	comedy
I Love Trouble 	1994	action,comedy
Low Down Dirty Shame, A 	1994	action,comedy
Cops and Robbersons 	1994	comedy
Cowboy Way, The 	1994	action,comedy
Endless Summer 2, The 	1994	documentary
In the Army Now 	1994	comedy,war
Inkwell, The 	1994	comedy,drama
Switchblade Sisters 	1975	crime
Young Guns II 	1990	action,comedy,western
Prefontaine 	1997	drama
That Old Feeling 	1997	comedy,romance
Letter From Death Row, A 	1998	crime,drama
Boys of St. Vincent, The 	1993	drama
Before the Rain 	1994	drama
Once Were Warriors 	1994	crime,drama
Strawberry and Chocolate 	1993	drama
Savage Nights 	1992	drama
Family Thing, A 	1996	comedy,drama
Purple Noon 	1960	crime,thriller
Cemetery Man 	1996	comedy,horror
Kim 	1950	children,drama
Marlene Dietrich: Shadow and Light 	1996	documentary
Maybe, Maybe Not 	1996	comedy
Top Hat 	1935	comedy,musical,romance
To Be or Not to Be 	1942	comedy,drama,war
Secret Agent, The 	1996	drama
Amos & Andrew 	1993	comedy
Jade 	1995	thriller
Kiss of Death 	1995	crime,drama,thriller
Mixed Nuts 	1994	comedy
Virtuosity 	1995	sci_fi,thriller
Blue Sky 	1994	drama,romance
Flesh and Bone 	1993	drama,mystery,romance
Guilty as Sin 	1993	crime,drama,thriller
In the Realm of the Senses 	1976	drama
Barb Wire 	1996	action,sci_fi
Kissed 	1997	romance
Assassins 	1995	thriller
Friday 	1995	comedy
Goofy Movie, A 	1995	animation,children,comedy,romance
Higher Learning 	1995	drama
When a Man Loves a Woman 	1994	drama
Judgment Night 	1993	action
King of the Hill 	1993	drama
Scout, The 	1994	drama
Angus 	1995	comedy
Night Falls on Manhattan 	1997	crime,drama
Awfully Big Adventure, An 	1995	drama
Under Siege 2: Dark Territory 	1995	action
Poison Ivy II 	1995	drama,thriller
Ready to Wear 	1994	comedy
Marked for Death 	1990	action,drama
Madonna: Truth or Dare 	1991	documentary
N?nette et Boni 	1996	drama
Chairman of the Board 	1998	comedy
Big Bang Theory, The 	1994	crime
Other Voices, Other Rooms 	1997	drama
Twisted 	1996	comedy,drama
Full Speed 	1996	drama
Cutthroat Island 	1995	action,adventure,romance
Ghost in the Shell 	1996	animation,sci_fi
Van, The 	1997	comedy,drama
Old Lady Who Walked in the Sea, The 	1991	comedy
Night Flier 	1998	horror
Metro 	1997	action
Gridlock'd 	1997	crime
Bushwhacked 	1995	comedy
Bad Girls 	1994	western
Blink 	1994	thriller
For Love or Money 	1993	comedy
Best of the Best 3: No Turning Back 	1995	action
A Chef in Love 	1997	comedy
Contempt 	1997	drama
Tie That Binds, The 	1995	thriller
Gone Fishin' 	1997	comedy
Broken English 	1997	drama
Designated Mourner, The 	1997	drama
Designated Mourner, The 	1997	drama
Trial and Error 	1997	comedy,romance
Pie in the Sky 	1996	comedy,romance
Total Eclipse 	1995	drama
Run of the Country, The 	1995	drama
Walking and Talking 	1996	romance
Foxfire 	1996	drama
Nothing to Lose 	1996	drama
Star Maps 	1997	drama
Bread and Chocolate 	1973	drama
Clockers 	1995	drama
Bitter Moon 	1992	drama
Love in the Afternoon 	1957	comedy,romance
Life with Mikey 	1993	comedy
North 	1994	comedy
Talking About Sex 	1994	comedy,drama
Color of Night 	1994	drama,thriller
Robocop 3 	1993	sci_fi,thriller
Killer 	1994	thriller
Sunset Park 	1996	drama
Set It Off 	1996	action,crime
Selena 	1997	drama,musical
Wild America 	1997	adventure,children
Gang Related 	1997	crime
Manny & Lo 	1996	drama
Grass Harp, The 	1996	drama
Out to Sea 	1997	comedy
Before and After 	1996	drama,mystery
Princess Caraboo 	1994	drama
Shall We Dance? 	1937	comedy,musical,romance
Ed 	1996	comedy
Denise Calls Up 	1996	comedy
Jack and Sarah 	1996	romance
Country Life 	1994	drama,romance
Celtic Pride 	1996	comedy
Simple Wish, A 	1997	children,fantasy
Star Kid 	1998	adventure,children,fantasy,sci_fi
Ayn Rand: A Sense of Life 	1998	documentary
Kicked in the Head 	1997	comedy,drama
Indian Summer 	1996	comedy,drama
Love Affair 	1994	drama,romance
Band Wagon, The 	1953	comedy,musical
Penny Serenade 	1941	drama,romance
'Til There Was You 	1997	drama,romance
Stripes 	1981	comedy
Late Bloomers 	1997	comedy
Getaway, The 	1994	action
New York Cop 	1996	action,crime
National Lampoon's Senior Trip 	1995	comedy
Delta of Venus 	1994	drama
Carmen Miranda: Bananas Is My Business 	1994	documentary
Babyfever 	1994	comedy,drama
Very Natural Thing, A 	1974	drama
Walk in the Sun, A 	1945	drama
Waiting to Exhale 	1996	comedy,drama
Pompatus of Love, The 	1996	comedy,drama
Palmetto 	1998	film_noir,mystery,thriller
Surviving the Game 	1994	action,adventure,thriller
Inventing the Abbotts 	1997	drama,romance
Horse Whisperer, The 	1997	drama
Journey of August King, The 	1996	drama
Catwalk 	1996	documentary
Neon Bible, The 	1996	drama
Homage 	1996	drama
Open Season 	1996	comedy
Metisse 	1993	comedy
Wooden Man's Bride, The 	1994	drama
Loaded 	1996	drama,thriller
August 	1996	drama
Boys 	1996	drama
Captives 	1994	drama
Of Love and Shadows 	1996	drama
Low Life, The 	1996	drama
An Unforgettable Summer 	1994	drama
Last Klezmer: Leopold Kozlowski, His Life and Music, The 	1995	documentary
My Life and Times With Antonin Artaud 	1993	drama
Midnight Dancers 	1994	comedy,drama
Somebody to Love 	1996	drama
American Buffalo 	1996	drama
Kazaam 	1996	children,comedy,fantasy
Larger Than Life 	1996	comedy
Two Deaths 	1996	drama
Stefano Quantestorie 	1993	comedy,drama
Crude Oasis, The 	1995	romance
Hedd Wyn 	1992	drama
Convent, The 	1996	drama
Lotto Land 	1995	drama
Story of Xinghua, The 	1993	drama
Day the Sun Turned Cold, The 	1994	drama
Dingo 	1992	drama
Ballad of Narayama, The 	1958	drama
Every Other Weekend 	1990	drama
Mille bolle blu 	1993	comedy
Crows and Sparrows 	1949	drama
Lover's Knot 	1996	comedy
Shadow of Angels 	1976	drama
1-900 	1994	romance
Venice/Venice 	1992	drama
Infinity 	1996	drama
Ed's Next Move 	1996	comedy
For the Moment 	1994	romance,war
The Deadly Cure 	1996	action
Boys in Venice 	1996	drama
Sexual Life of the Belgians, The 	1994	comedy
Search for One-eye Jimmy, The 	1996	comedy
American Strays 	1996	action
Leopard Son, The 	1996	documentary
Bird of Prey 	1996	action
Johnny 100 Pesos 	1993	action,drama
JLG/JLG - autoportrait de d?cembre 	1994	documentary,drama
Faust 	1994	animation
Mina Tannenbaum 	1994	drama
Forbidden Christ, The 	1950	drama
I Can't Sleep 	1994	drama,thriller
Machine, The 	1994	comedy,horror
Stranger, The 	1994	action
Good Morning 	1971	unknown
Falling in Love Again 	1980	comedy
Cement Garden, The 	1993	drama
Meet Wally Sparks 	1997	comedy
Hotel de Love 	1997	comedy,romance
Rhyme & Reason 	1997	documentary
Love and Other Catastrophes 	1997	romance
Hollow Reed 	1997	drama
Losing Chase 	1996	drama
Bonheur, Le 	1997	drama
Second Jungle Book: Mowgli & Baloo, The 	1997	adventure,children
Squeeze 	1997	drama
Roseanna's Grave 	1997	comedy,romance
Tetsuo II: Body Hammer 	1997	sci_fi
Fall 	1997	romance
Gabbeh 	1997	drama
Mondo 	1997	drama
Innocent Sleep, The 	1997	crime
For Ever Mozart 	1997	drama
Locusts, The 	1997	drama
Stag 	1997	action,thriller
Swept from the Sea 	1997	romance
Hurricane Streets 	1998	drama
Stonewall 	1996	drama
Of Human Bondage 	1934	drama
Anna 	1996	drama
Stranger in the House 	1997	thriller
Picture Bride 	1995	drama,romance
M. Butterfly 	1993	drama
Ciao, Professore! 	1993	drama
Caro Diario 	1994	comedy,drama
Withnail and I 	1987	comedy
Boy's Life 2 	1997	drama
When Night Is Falling 	1995	drama,romance
Specialist, The 	1994	action
Gordy 	1995	comedy
Swan Princess, The 	1994	animation,children
Harlem 	1993	drama
Barbarella 	1968	adventure,sci_fi
Land Before Time III: The Time of the Great Giving 	1995	animation,children
Street Fighter 	1994	action
Coldblooded 	1995	action
Next Karate Kid, The 	1994	action,children
No Escape 	1994	action,sci_fi
Turning, The 	1997	drama
Joy Luck Club, The 	1993	drama
Highlander III: The Sorcerer 	1994	action,sci_fi
Gilligan's Island: The Movie 	1997	comedy
My Crazy Life 	1993	drama
Suture 	1993	film_noir,thriller
Walking Dead, The 	1995	drama,war
I Like It Like That 	1994	comedy,drama,romance
I'll Do Anything 	1994	comedy,drama
Grace of My Heart 	1996	comedy,drama
Drunks 	1996	drama
SubUrbia 	1997	comedy
Sliding Doors 	1998	drama,romance
Ill Gotten Gains 	1997	drama
Legal Deceit 	1997	thriller
Mighty, The 	1998	drama
Men of Means 	1997	action,drama
Shooting Fish 	1998	romance
Steal Big, Steal Little 	1995	comedy
Mr. Jones 	1993	drama,romance
House Party 3 	1994	comedy
Panther 	1995	drama
Jason's Lyric 	1994	crime,drama
Above the Rim 	1994	drama
Moonlight and Valentino 	1995	drama,romance
Scarlet Letter, The 	1995	drama
8 Seconds 	1994	drama
That Darn Cat! 	1965	children,comedy,mystery
Ladybird Ladybird 	1994	drama
Bye Bye, Love 	1995	comedy
Century 	1993	drama
My Favorite Season 	1996	drama
Pather Panchali 	1996	drama
Golden Earrings 	1947	adventure,romance
Foreign Correspondent 	1940	thriller
Lady of Burlesque 	1943	comedy,mystery
Angel on My Shoulder 	1946	crime,drama
Angel and the Badman 	1947	western
Outlaw, The 	1943	western
Beat the Devil 	1954	comedy,drama
Love Is All There Is 	1996	comedy,drama
Damsel in Distress, A 	1937	comedy,musical,romance
Madame Butterfly 	1996	musical
Sleepover 	1996	comedy,drama
Here Comes Cookie 	1935	comedy
Thieves 	1996	crime,drama,romance
Boys, Les 	1997	comedy
Stars Fell on Henrietta, The 	1995	drama
Last Summer in the Hamptons 	1995	comedy,drama
Margaret's Museum 	1995	drama
Saint of Fort Washington, The 	1993	drama
Cure, The 	1995	drama
Tom and Huck 	1995	adventure,children
Gumby: The Movie 	1995	animation,children
Hideaway 	1995	thriller
Visitors, The 	1996	comedy,sci_fi
Little Princess, The 	1939	children,drama
Nina Takes a Lover 	1994	comedy,romance
Bhaji on the Beach 	1993	comedy,drama
Raw Deal 	1948	film_noir
Nightwatch 	1997	horror,thriller
Dead Presidents 	1995	action,crime,drama
Reckless 	1995	comedy
Herbie Rides Again 	1974	adventure,children,comedy
S.F.W. 	1994	drama
Gate of Heavenly Peace, The 	1996	documentary
Man in the Iron Mask, The 	1998	action,drama,romance
Jerky Boys, The 	1994	action,comedy
Colonel Chabert, Le 	1994	drama,romance,war
Girl in the Cadillac 	1995	drama
Even Cowgirls Get the Blues 	1993	comedy,romance
Germinal 	1993	drama
Chasers 	1994	comedy
Fausto 	1993	comedy
Tough and Deadly 	1995	action,drama,thriller
Window to Paris 	1994	comedy
Modern Affair, A 	1996	romance
Mostro, Il 	1996	comedy
Flirt 	1996	drama
Carpool 	1996	comedy,crime
Line King: Al Hirschfeld, The 	1996	documentary
Farmer & Chase 	1997	comedy
Grosse Fatigue 	1994	comedy
Santa with Muscles 	1996	comedy
Prisoner of the Mountains 	1997	war
Naked in New York 	1994	comedy,romance
Gold Diggers: The Secret of Bear Mountain 	1995	adventure,children
Bewegte Mann, Der 	1996	comedy
Killer: A Journal of Murder 	1996	crime,drama
Nelly & Monsieur Arnaud 	1996	drama
